taxonTypeCode,taxonID,acceptedTaxonID,scientificName,scientificNameAuthorship,taxonRank,vernacularName,taxonProtocolCategory,nameAccordingToID,nameAccordingToTitle,kingdom,subkingdom,infrakingdom,superdivision,division,subdivision,infradivision,parvdivision,superphylum,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,section,subsection,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,variety,subvariety,form,subform,race,stirp,morph,abberation,unspecified,speciesGroup,specificEpithet,infraspecificEpithet
FISH,LOTSPP,LOTSPP,Lota spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164724 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164724, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Gadiformes,,,,,,Lotidae,,,,Lota,,,,,,,,,,,,,,spp.,
FISH,LOTSPP1,LOTSPP1,Lotidae spp.,,family,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161087 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161087, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Gadiformes,,,,,,Lotidae,,,,,,,,,,,,,,,,,,spp.,
FISH,LUCGOO,LUCGOO,Lucania goodei,Jordan,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cyprinodontiformes,,,,,,Fundulidae,,,,Lucania,,Lucania goodei,,,,,,,,,,,,goodei,
FISH,LUCPAR,LUCPAR,Lucania parva,(Baird & Girard),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cyprinodontiformes,,,,,,Fundulidae,,,,Lucania,,Lucania parva,,,,,,,,,,,,parva,
FISH,LUCSP,LUCSP,Lucania sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=165678 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=165678, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cyprinodontiformes,,,,,,Fundulidae,,,,Lucania,,,,,,,,,,,,,,sp.,
FISH,LUCSPP,LUCSPP,Lucania spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=165678 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=165678, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cyprinodontiformes,,,,,,Fundulidae,,,,Lucania,,,,,,,,,,,,,,spp.,
FISH,LUXALB,LUXALB,Luxilus albeolus,(Jordan),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Luxilus,,Luxilus albeolus,,,,,,,,,,,,albeolus,
FISH,LUXCAR,LUXCAR,Luxilus cardinalis,(Mayden),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Luxilus,,Luxilus cardinalis,,,,,,,,,,,,cardinalis,
FISH,LUXCER,LUXCER,Luxilus cerasinus,(Cope),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Luxilus,,Luxilus cerasinus,,,,,,,,,,,,cerasinus,
FISH,LUXCHR,LUXCHR,Luxilus chrysocephalus,Rafinesque,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Luxilus,,Luxilus chrysocephalus,,,,,,,,,,,,chrysocephalus,
FISH,LUXCOC,LUXCOC,Luxilus coccogenis,(Cope),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Luxilus,,Luxilus coccogenis,,,,,,,,,,,,coccogenis,
FISH,LUXCOR,LUXCOR,Luxilus cornutus,(Mitchill),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Luxilus,,Luxilus cornutus,,,,,,,,,,,,cornutus,
FISH,LUXPIL,LUXPIL,Luxilus pilsbryi,(Fowler),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Luxilus,,Luxilus pilsbryi,,,,,,,,,,,,pilsbryi,
FISH,LUXSP,LUXSP,Luxilus sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163825 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163825, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Luxilus,,,,,,,,,,,,,,sp.,
FISH,LUXSPP,LUXSPP,Luxilus spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163825 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163825, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Luxilus,,,,,,,,,,,,,,spp.,
FISH,LUXZON,LUXZON,Luxilus zonatus,(Putnam),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Luxilus,,Luxilus zonatus,,,,,,,,,,,,zonatus,
FISH,LUXZON1,LUXZON1,Luxilus zonistius,Jordan,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Luxilus,,Luxilus zonistius,,,,,,,,,,,,zonistius,
FISH,LYTALE,LYTALE,Lythrurus alegnotus,(Snelson),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Lythrurus,,Lythrurus alegnotus,,,,,,,,,,,,alegnotus,
FISH,LYTARD,LYTARD,Lythrurus ardens,(Cope),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Lythrurus,,Lythrurus ardens,,,,,,,,,,,,ardens,
FISH,LYTATR,LYTATR,Lythrurus atrapiculus,(Snelson),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Lythrurus,,Lythrurus atrapiculus,,,,,,,,,,,,atrapiculus,
FISH,LYTBEL,LYTBEL,Lythrurus bellus,(Hay),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Lythrurus,,Lythrurus bellus,,,,,,,,,,,,bellus,
FISH,LYTFAS,LYTFAS,Lythrurus fasciolaris,(Gilbert),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Lythrurus,,Lythrurus fasciolaris,,,,,,,,,,,,fasciolaris,
FISH,LYTFUM,LYTFUM,Lythrurus fumeus,(Evermann),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Lythrurus,,Lythrurus fumeus,,,,,,,,,,,,fumeus,
FISH,LYTLIR,LYTLIR,Lythrurus lirus,(Jordan),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Lythrurus,,Lythrurus lirus,,,,,,,,,,,,lirus,
FISH,LYTMAT,LYTMAT,Lythrurus matutinus,(Cope),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Lythrurus,,Lythrurus matutinus,,,,,,,,,,,,matutinus,
FISH,LYTROS,LYTROS,Lythrurus roseipinnis,(Hay),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Lythrurus,,Lythrurus roseipinnis,,,,,,,,,,,,roseipinnis,
FISH,LYTSNE,LYTSNE,Lythrurus snelsoni,(Robison),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Lythrurus,,Lythrurus snelsoni,,,,,,,,,,,,snelsoni,
FISH,LYTSP,LYTSP,Lythrurus sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163846 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163846, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Lythrurus,,,,,,,,,,,,,,sp.,
FISH,LYTSPP,LYTSPP,Lythrurus spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163846 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163846, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Lythrurus,,,,,,,,,,,,,,spp.,
FISH,LYTUMB,LYTUMB,Lythrurus umbratilis,(Girard),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Lythrurus,,Lythrurus umbratilis,,,,,,,,,,,,umbratilis,
FISH,MACAES,MACAES,Macrhybopsis aestivalis,(Girard),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Macrhybopsis,,Macrhybopsis aestivalis,,,,,,,,,,,,aestivalis,
FISH,MACAUS,MACAUS,Macrhybopsis australis,(Hubbs & Ortenburger),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Macrhybopsis,,Macrhybopsis australis,,,,,,,,,,,,australis,
FISH,MACGEL,MACGEL,Macrhybopsis gelida,(Girard),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Macrhybopsis,,Macrhybopsis gelida,,,,,,,,,,,,gelida,
FISH,MACHYO,MACHYO,Macrhybopsis hyostoma,(Gilbert),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Macrhybopsis,,Macrhybopsis hyostoma,,,,,,,,,,,,hyostoma,
FISH,MACMAR,MACMAR,Macrhybopsis marconis,(Jordan & Gilbert),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Macrhybopsis,,Macrhybopsis marconis,,,,,,,,,,,,marconis,
FISH,MACMEE,MACMEE,Macrhybopsis meeki,(Jordan & Evermann),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Macrhybopsis,,Macrhybopsis meeki,,,,,,,,,,,,meeki,
FISH,MACOPE,MACOPE,Macropodus opercularis,(Linnaeus),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Osphronemidae,,,,Macropodus,,Macropodus opercularis,,,,,,,,,,,,opercularis,
FISH,MACSP,MACSP,Macrhybopsis sp.,Cockerell and Allison,genus,Coosa Chub,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163863 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163863, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Macrhybopsis,,,,,,,,,,,,,,sp.,
FISH,MACSP1,MACSP1,Macropodus sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=172641 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=172641, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Osphronemidae,,,,Macropodus,,,,,,,,,,,,,,sp.,
FISH,MACSPP,MACSPP,Macrhybopsis spp.,Cockerell and Allison,genus,Coosa Chub,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163863 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163863, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Macrhybopsis,,,,,,,,,,,,,,spp.,
FISH,MACSPP1,MACSPP1,Macropodus spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=172641 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=172641, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Perciformes,,,,,,Osphronemidae,,,,Macropodus,,,,,,,,,,,,,,spp.,
FISH,MACSTO,MACSTO,Macrhybopsis storeriana,(Kirtland),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Macrhybopsis,,Macrhybopsis storeriana,,,,,,,,,,,,storeriana,
FISH,MACTET,MACTET,Macrhybopsis tetranema,(Gilbert),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Macrhybopsis,,Macrhybopsis tetranema,,,,,,,,,,,,tetranema,
FISH,MARMAR,MARMAR,Margariscus margarita,(Cope),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Margariscus,,Margariscus margarita,,,,,,,,,,,,margarita,
FISH,MARNAC,MARNAC,Margariscus nachtriebi,(Cox),species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Margariscus,,Margariscus nachtriebi,,,,,,,,,,,,nachtriebi,
FISH,MARSP,MARSP,Margariscus sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163872 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163872, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Margariscus,,,,,,,,,,,,,,sp.,
FISH,MARSPP,MARSPP,Margariscus spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163872 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163872, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Margariscus,,,,,,,,,,,,,,spp.,
FISH,MEDFUL,MEDFUL,Meda fulgida,Girard,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Meda,,Meda fulgida,,,,,,,,,,,,fulgida,
FISH,MEDSP,MEDSP,Meda sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163582 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163582, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Meda,,,,,,,,,,,,,,sp.,
FISH,MEDSPP,MEDSPP,Meda spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163582 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163582, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Cypriniformes,,,,,,Cyprinidae,,,,Meda,,,,,,,,,,,,,,spp.,
FISH,MEGATL,MEGATL,Megalops atlanticus,Valenciennes,species,,target,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Elopiformes,,,,,,Megalopidae,,,,Megalops,,Megalops atlanticus,,,,,,,,,,,,atlanticus,
FISH,MEGSP,MEGSP,Megalops sp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161115 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161115, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Elopiformes,,,,,,Megalopidae,,,,Megalops,,,,,,,,,,,,,,sp.,
FISH,MEGSP1,MEGSP1,Megalopidae sp.,,family,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161114 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161114, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Elopiformes,,,,,,Megalopidae,,,,,,,,,,,,,,,,,,sp.,
FISH,MEGSPP,MEGSPP,Megalops spp.,,genus,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161115 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161115, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Elopiformes,,,,,,Megalopidae,,,,Megalops,,,,,,,,,,,,,,spp.,
FISH,MEGSPP1,MEGSPP1,Megalopidae spp.,,family,,target,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161114 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161114, accessed 31 Aug 2017",Animalia,,,,,,,,,Chordata,,,,Actinopterygii,,,,Elopiformes,,,,,,Megalopidae,,,,,,,,,,,,,,,,,,spp.,
